pc1,pc2,cluster,emoji,label
-0.05730382683763153,0.2311237156275658,22,🏃‍♀‍➡️,Running in Different Styles
-0.05675265942694403,0.24935842791502075,22,🏃‍♀️‍➡,Running in Different Styles
-0.0672299575153088,0.23735509790320175,22,🏃‍♀‍➡,Running in Different Styles
0.04867901910327285,0.20886654172708777,22,🏃🏿‍♀️‍➡️,Running in Different Styles
0.043563629703825844,0.19662248782499747,22,🏃🏿‍♀‍➡️,Running in Different Styles
0.04369912133172449,0.2101393837387607,22,🏃🏿‍♀️‍➡,Running in Different Styles
0.03132994287976074,0.20118427942482486,22,🏃🏿‍♀‍➡,Running in Different Styles
-0.022342130118905637,0.23505491914297577,22,🏃🏻‍♀️‍➡️,Running in Different Styles
-0.020223614724316996,0.22230410176406448,22,🏃🏻‍♀‍➡️,Running in Different Styles
-0.025697098240855806,0.23801317290126195,22,🏃🏻‍♀️‍➡,Running in Different Styles
-0.02903238633978634,0.23290757910536347,22,🏃🏻‍♀‍➡,Running in Different Styles
0.058239021450493256,0.22314582365983726,22,🏃🏾‍♀️‍➡️,Running in Different Styles
0.04739912961715249,0.20946895610792213,22,🏃🏾‍♀‍➡️,Running in Different Styles
0.05037417874926405,0.22124293996773806,22,🏃🏾‍♀️‍➡,Running in Different Styles
0.041136135534213664,0.21373810406403418,22,🏃🏾‍♀‍➡,Running in Different Styles
0.007450410957814856,0.23638587375223055,22,🏃🏼‍♀️‍➡️,Running in Different Styles
0.012719655556571712,0.2307906458331689,22,🏃🏼‍♀‍➡️,Running in Different Styles
-0.002396607928538728,0.23854927342320326,22,🏃🏼‍♀️‍➡,Running in Different Styles
0.004986820387373174,0.23759283969036407,22,🏃🏼‍♀‍➡,Running in Different Styles
0.028190894100869265,0.25968982331069274,22,🏃🏽‍♀️‍➡️,Running in Different Styles
0.02060191048214102,0.2462482174294,22,🏃🏽‍♀‍➡️,Running in Different Styles
0.016205739728933796,0.2620984923630685,22,🏃🏽‍♀️‍➡,Running in Different Styles
0.010776068038100666,0.2500956981928086,22,🏃🏽‍♀‍➡,Running in Different Styles
-0.006787711402041867,0.22795442949915087,22,🏃🏻‍♀️,Running in Different Styles
-0.015776809413063832,0.23084377868660466,22,🏃🏻‍♀,Running in Different Styles
0.07555148193382512,0.20964843515058942,22,🏃🏾‍♀️,Running in Different Styles
0.0671801941359511,0.21175484845365955,22,🏃🏾‍♀,Running in Different Styles
0.02336819335931009,0.2317398854807269,22,🏃🏼‍♀️,Running in Different Styles
0.013075037666204352,0.23574114336415777,22,🏃🏼‍♀,Running in Different Styles
0.030018965637141425,0.24801973754145196,22,🏃🏽‍♀️,Running in Different Styles
0.01989956408597175,0.2505608728064002,22,🏃🏽‍♀,Running in Different Styles
0.1956512648792576,-0.2922268220280976,3,👩‍🔬,Women in Diverse Roles
0.3036533792472402,-0.26454761784072856,3,👩🏿‍🔬,Women in Diverse Roles
0.24695481362787947,-0.2893674565281539,3,👩🏻‍🔬,Women in Diverse Roles
0.28923786329460777,-0.2776482125190719,3,👩🏾‍🔬,Women in Diverse Roles
0.2811701782924157,-0.2840661813893854,3,👩🏼‍🔬,Women in Diverse Roles
0.274398581575396,-0.2534415087112372,3,👩🏽‍🔬,Women in Diverse Roles
0.107473950111726,0.22191136182478288,69,🤷‍♀️,Shoulder Shrug Emojis
0.09914694010165907,0.2117933036356884,69,🤷‍♀,Shoulder Shrug Emojis
0.18298142773770834,0.21612073799968612,69,🤷🏿‍♀️,Shoulder Shrug Emojis
0.1867616750969688,0.2122853151519426,69,🤷🏿‍♀,Shoulder Shrug Emojis
0.1521429649769237,0.2425098227191693,69,🤷🏻‍♀️,Shoulder Shrug Emojis
0.1478299055399251,0.23409790530790295,69,🤷🏻‍♀,Shoulder Shrug Emojis
0.1788390881609754,0.20644122481289076,69,🤷🏾‍♀️,Shoulder Shrug Emojis
0.18803145262777865,0.20320515430887995,69,🤷🏾‍♀,Shoulder Shrug Emojis
0.16641425347017455,0.24212809506232671,69,🤷🏼‍♀️,Shoulder Shrug Emojis
0.1675529276851948,0.23899566750945617,69,🤷🏼‍♀,Shoulder Shrug Emojis
0.16369609367370602,0.24275592131350796,69,🤷🏽‍♀️,Shoulder Shrug Emojis
0.17062993253199416,0.23731178869503472,69,🤷🏽‍♀,Shoulder Shrug Emojis
0.29046688648498575,-0.3004506247629799,3,👩‍🎤,Women in Diverse Roles
0.36885367534536756,-0.2570442241511104,3,👩🏿‍🎤,Women in Diverse Roles
0.291320794275069,-0.2866208756099004,3,👩🏻‍🎤,Women in Diverse Roles
0.34452267025211414,-0.2687595517150492,3,👩🏾‍🎤,Women in Diverse Roles
0.32242711386077033,-0.2776082102215128,3,👩🏼‍🎤,Women in Diverse Roles
0.3046270636953709,-0.26053748756229106,3,👩🏽‍🎤,Women in Diverse Roles
0.13995874010159196,0.4231955448289908,63,🧍‍♀️,Standing People
0.12535105756945242,0.41795616990742007,63,🧍‍♀,Standing People
0.2200922956987155,0.3972977862751396,63,🧍🏿‍♀️,Standing People
0.21468514936206282,0.39015393688976563,63,🧍🏿‍♀,Standing People
0.18681644497481276,0.42213413710189956,63,🧍🏻‍♀️,Standing People
0.17463469519159922,0.42127367997128307,63,🧍🏻‍♀,Standing People
0.21371195738551857,0.4142185252531986,63,🧍🏾‍♀️,Standing People
0.21787425322204404,0.4109968160724308,63,🧍🏾‍♀,Standing People
0.20445761630125803,0.4371655647697885,63,🧍🏼‍♀️,Standing People
0.1942925420084344,0.43258159380294964,63,🧍🏼‍♀,Standing People
0.19000631332616413,0.43830841500275125,63,🧍🏽‍♀️,Standing People
0.18585120348243944,0.4404908427439949,63,🧍🏽‍♀,Standing People
0.13845371175623328,-0.25810306873972777,3,👩‍🎓,Women in Diverse Roles
0.2215276695647745,-0.2487694342007868,3,👩🏿‍🎓,Women in Diverse Roles
0.19253509665684457,-0.25648392598346753,3,👩🏻‍🎓,Women in Diverse Roles
0.22796554334067634,-0.25561970763071573,3,👩🏾‍🎓,Women in Diverse Roles
0.22450851896507365,-0.25692762094636856,3,👩🏼‍🎓,Women in Diverse Roles
0.21059851501909593,-0.23365670307079037,3,👩🏽‍🎓,Women in Diverse Roles
0.08059765383124327,0.16497735846395845,82,🦸‍♀️,Superheroes of All Shades
0.055517010666831644,0.16499659859777732,82,🦸‍♀,Superheroes of All Shades
0.1673408070315222,0.16042676898837377,82,🦸🏿‍♀️,Superheroes of All Shades
0.15909413195167188,0.16443246936414888,82,🦸🏿‍♀,Superheroes of All Shades
0.11703941550748,0.18096812446843002,82,🦸🏻‍♀️,Superheroes of All Shades
0.0964163351594431,0.1873588302748485,82,🦸🏻‍♀,Superheroes of All Shades
0.18584620403321103,0.1752757500471919,82,🦸🏾‍♀️,Superheroes of All Shades
0.1768349288072946,0.17382069292583302,82,🦸🏾‍♀,Superheroes of All Shades
0.1465952609013613,0.18935096693492695,82,🦸🏼‍♀️,Superheroes of All Shades
0.13087149859515648,0.1954963190632053,82,🦸🏼‍♀,Superheroes of All Shades
0.1618762286645056,0.19043909993939312,82,🦸🏽‍♀️,Superheroes of All Shades
0.15311630399038606,0.19957521189259858,82,🦸🏽‍♀,Superheroes of All Shades
0.08300403340180772,0.16528282582154885,50,🦹‍♀️,Villains of All Shades
0.06251291133535784,0.1545540096607225,50,🦹‍♀,Villains of All Shades
0.13932569012631743,0.15661051324201616,50,🦹🏿‍♀️,Villains of All Shades
0.12614328381943454,0.14851651566274646,50,🦹🏿‍♀,Villains of All Shades
0.11730982036691344,0.17161140227127053,50,🦹🏻‍♀️,Villains of All Shades
0.09773849393803308,0.1719377189968088,50,🦹🏻‍♀,Villains of All Shades
0.16028191809577583,0.163735461041222,50,🦹🏾‍♀️,Villains of All Shades
0.1514434060568658,0.15475399382139984,50,🦹🏾‍♀,Villains of All Shades
0.13211849076864612,0.18531436588198552,50,🦹🏼‍♀️,Villains of All Shades
0.11013907686092331,0.1831729512237643,50,🦹🏼‍♀,Villains of All Shades
0.12059901971429439,0.18306111369896444,50,🦹🏽‍♀️,Villains of All Shades
0.10755237032585913,0.1785672421883981,50,🦹🏽‍♀,Villains of All Shades
-0.015988483112153132,0.10112366868655695,34,🏄‍♀️,Surfing Fun
-0.019925854529418474,0.11376597508690585,34,🏄‍♀,Surfing Fun
0.04444125894147658,0.0961492555950438,34,🏄🏿‍♀️,Surfing Fun
0.03849034178486303,0.10270302545771735,34,🏄🏿‍♀,Surfing Fun
0.010692406057264186,0.09717386549789483,34,🏄🏻‍♀️,Surfing Fun
-0.005849057480444031,0.11044145727162417,34,🏄🏻‍♀,Surfing Fun
0.046378159742543924,0.08349126124578068,34,🏄🏾‍♀️,Surfing Fun
0.03596959064991198,0.08829469352047668,34,🏄🏾‍♀,Surfing Fun
0.02282402869529279,0.1083169298170798,34,🏄🏼‍♀️,Surfing Fun
0.011509988051982056,0.1179383063259273,34,🏄🏼‍♀,Surfing Fun
0.012657621899471068,0.09833509500763794,34,🏄🏽‍♀️,Surfing Fun
0.0051258638167017674,0.10271939287832711,34,🏄🏽‍♀,Surfing Fun
-0.028098460314948007,0.09521687153673739,7,🏊‍♀️,Swimming Activities
-0.03220794132979468,0.10288459753292452,7,🏊‍♀,Swimming Activities
0.06590457481846747,0.0563355300105972,7,🏊🏿‍♀️,Swimming Activities
0.060167362200611765,0.06343790621660472,7,🏊🏿‍♀,Swimming Activities
0.01563165944568253,0.10513610780161627,7,🏊🏻‍♀️,Swimming Activities
0.004812075568362661,0.1105866422426855,7,🏊🏻‍♀,Swimming Activities
0.08300072199796804,0.07220311831054291,7,🏊🏾‍♀️,Swimming Activities
0.07733527587558497,0.07676116785889416,7,🏊🏾‍♀,Swimming Activities
0.037278230935518145,0.11252246534338124,7,🏊🏼‍♀️,Swimming Activities
0.028721085082608094,0.11800949291875308,7,🏊🏼‍♀,Swimming Activities
0.0412586205170165,0.11561700117753822,7,🏊🏽‍♀️,Swimming Activities
0.03605101746032763,0.12083023397909283,7,🏊🏽‍♀,Swimming Activities
0.2323557995021479,-0.2783790743665184,3,👩‍🏫,Women in Diverse Roles
0.3200430854283599,-0.2505662052904049,3,👩🏿‍🏫,Women in Diverse Roles
0.3181417567901261,-0.2859057906759103,3,👩🏻‍🏫,Women in Diverse Roles
0.3229915998454215,-0.2659379604109186,3,👩🏾‍🏫,Women in Diverse Roles
0.3173885770518359,-0.2734421689034995,3,👩🏼‍🏫,Women in Diverse Roles
0.32505727694393327,-0.25906808341327936,3,👩🏽‍🏫,Women in Diverse Roles
0.11359389953484555,-0.27704310070654686,3,👩‍💻,Women in Diverse Roles
0.20905132131116444,-0.2610398633777105,3,👩🏿‍💻,Women in Diverse Roles
0.19081586052335417,-0.28680621671628387,3,👩🏻‍💻,Women in Diverse Roles
0.21322088217611307,-0.2688064912075597,3,👩🏾‍💻,Women in Diverse Roles
0.2191517066973287,-0.2864192304548124,3,👩🏼‍💻,Women in Diverse Roles
0.22475467766138907,-0.26441578509612745,3,👩🏽‍💻,Women in Diverse Roles
0.07931007694346956,0.23226464577261133,81,💁‍♀️,Diverse People Gesturing
0.031036322038841928,0.22053425453732273,81,💁‍♀,Diverse People Gesturing
0.174760985531142,0.20208667356281096,81,💁🏿‍♀️,Diverse People Gesturing
0.1646501993437849,0.20441926864468551,81,💁🏿‍♀,Diverse People Gesturing
0.11815159075058701,0.21915051766464438,81,💁🏻‍♀️,Diverse People Gesturing
0.09248304527388451,0.2138847378624236,81,💁🏻‍♀,Diverse People Gesturing
0.17480624096078975,0.21714760980338826,81,💁🏾‍♀️,Diverse People Gesturing
0.1529816496257132,0.21069668898530627,81,💁🏾‍♀,Diverse People Gesturing
0.15207274821099467,0.2393251149671988,81,💁🏼‍♀️,Diverse People Gesturing
0.12527625848646115,0.233801894022099,81,💁🏼‍♀,Diverse People Gesturing
0.15239088995254468,0.24133285972871077,81,💁🏽‍♀️,Diverse People Gesturing
0.12984281025077546,0.23924832065925816,81,💁🏽‍♀,Diverse People Gesturing
0.07692866039897396,0.3761368847146778,16,🧛‍♀️,Fantasy and Adventure Characters
0.04835938504084608,0.37515614103152467,16,🧛‍♀,Fantasy and Adventure Characters
0.17674850480762888,0.3347150951607841,1,🧛🏿‍♀️,Diverse Careers and Roles
0.17225547449532502,0.3328428504123878,1,🧛🏿‍♀,Diverse Careers and Roles
0.14245974342476206,0.38279981792321166,16,🧛🏻‍♀️,Fantasy and Adventure Characters
0.11872509902746119,0.38393155832195036,16,🧛🏻‍♀,Fantasy and Adventure Characters
0.19930278253671627,0.3559802450977924,16,🧛🏾‍♀️,Fantasy and Adventure Characters
0.19132045534135342,0.3543317128918285,16,🧛🏾‍♀,Fantasy and Adventure Characters
0.18227903828723727,0.3887446813662257,16,🧛🏼‍♀️,Fantasy and Adventure Characters
0.1576833403885022,0.38419133464803634,16,🧛🏼‍♀,Fantasy and Adventure Characters
0.1494559950355489,0.3882732110853104,16,🧛🏽‍♀️,Fantasy and Adventure Characters
0.1332507652063311,0.39422929099600035,16,🧛🏽‍♀,Fantasy and Adventure Characters
0.15193394204203928,0.2773703353354388,32,🚶‍♀️,Walking Progressions
0.12398345026589536,0.2722254104801485,32,🚶‍♀,Walking Progressions
0.23864663654032064,0.21488494147005044,12,🚶🏿‍♀️,Active Lifestyles and Sports
0.2360566986160352,0.21565553879430938,12,🚶🏿‍♀,Active Lifestyles and Sports
0.16830073639878543,0.2872182388616023,32,🚶‍♀️‍➡️,Walking Progressions
0.1251841705049196,0.26604781216052165,32,🚶‍♀‍➡️,Walking Progressions
0.15657864572516053,0.29234159188663233,32,🚶‍♀️‍➡,Walking Progressions
0.11218105178939394,0.2711411653173139,32,🚶‍♀‍➡,Walking Progressions
0.234274522122077,0.22557879828205402,32,🚶🏿‍♀️‍➡️,Walking Progressions
0.22680496985555942,0.22334042350050767,32,🚶🏿‍♀‍➡️,Walking Progressions
0.23033170598552077,0.22873099301233105,32,🚶🏿‍♀️‍➡,Walking Progressions
0.2196478689142874,0.22723413646293453,32,🚶🏿‍♀‍➡,Walking Progressions
0.20519593204625758,0.2627416939852061,32,🚶🏻‍♀️‍➡️,Walking Progressions
0.1992313688790066,0.2562140811276567,32,🚶🏻‍♀‍➡️,Walking Progressions
0.19428778347469056,0.26700694581051676,32,🚶🏻‍♀️‍➡,Walking Progressions
0.1840643395176203,0.26464302446540106,32,🚶🏻‍♀‍➡,Walking Progressions
0.24288402106170942,0.23652872362712177,32,🚶🏾‍♀️‍➡️,Walking Progressions
0.22070513472749698,0.23132816240856524,32,🚶🏾‍♀‍➡️,Walking Progressions
0.23765028050238715,0.2385032092352963,32,🚶🏾‍♀️‍➡,Walking Progressions
0.2162707690115723,0.2339110580366243,32,🚶🏾‍♀‍➡,Walking Progressions
0.2273637144319315,0.2724554302023196,32,🚶🏼‍♀️‍➡️,Walking Progressions
0.2128293107142571,0.26256236475304884,32,🚶🏼‍♀‍➡️,Walking Progressions
0.21961871081523082,0.2737768987835246,32,🚶🏼‍♀️‍➡,Walking Progressions
0.20919612867776816,0.268899596534781,32,🚶🏼‍♀‍➡,Walking Progressions
0.22040149195969752,0.28579591464007453,32,🚶🏽‍♀️‍➡️,Walking Progressions
0.2056356366612392,0.27335976787915073,32,🚶🏽‍♀‍➡️,Walking Progressions
0.21906649346763116,0.2901129930750963,32,🚶🏽‍♀️‍➡,Walking Progressions
0.20223629066839716,0.28207571719261865,32,🚶🏽‍♀‍➡,Walking Progressions
0.22215343169397644,0.2613291543728013,32,🚶🏻‍♀️,Walking Progressions
0.20065976474781594,0.2625973998031088,32,🚶🏻‍♀,Walking Progressions
0.24212465139012979,0.22888520817272986,12,🚶🏾‍♀️,Active Lifestyles and Sports
0.23645564016902854,0.23171743311830167,12,🚶🏾‍♀,Active Lifestyles and Sports
0.2326404229325096,0.2679195279911468,32,🚶🏼‍♀️,Walking Progressions
0.22037348483190267,0.27111628575368196,32,🚶🏼‍♀,Walking Progressions
0.22389961342020528,0.2760306678374983,32,🚶🏽‍♀️,Walking Progressions
0.21121275670230927,0.273764287075723,32,🚶🏽‍♀,Walking Progressions
0.18704998887566437,0.08508562945883652,78,👳‍♀️,Diverse Turban Wearers
0.16319932777579213,0.09744544659282148,78,👳‍♀,Diverse Turban Wearers
0.23976779675178297,0.05437960683069352,78,👳🏿‍♀️,Diverse Turban Wearers
0.2382083634676023,0.0658173206454145,78,👳🏿‍♀,Diverse Turban Wearers
0.22493989964575636,0.08500234608494571,78,👳🏻‍♀️,Diverse Turban Wearers
0.20738743405890456,0.09421724270787608,78,👳🏻‍♀,Diverse Turban Wearers
0.23638585559916095,0.06648452497415544,78,👳🏾‍♀️,Diverse Turban Wearers
0.23254067669015444,0.07524639148100162,78,👳🏾‍♀,Diverse Turban Wearers
0.24277153569107712,0.09262144408150262,78,👳🏼‍♀️,Diverse Turban Wearers
0.22827312461450894,0.10535028892640112,78,👳🏼‍♀,Diverse Turban Wearers
0.24153381006809657,0.08368900952544729,78,👳🏽‍♀️,Diverse Turban Wearers
0.2304567313564098,0.0966187501496785,78,👳🏽‍♀,Diverse Turban Wearers
0.3099317943511379,-0.27994222318965395,3,👩‍🦳,Women in Diverse Roles
-0.17611216625395104,0.17261533247467997,71,🧕,Emoji Mixture Madness
-0.04459591576153861,0.1731350188140485,1,🧕🏿,Diverse Careers and Roles
-0.08948781513913978,0.23237845780790964,71,🧕🏻,Emoji Mixture Madness
-0.007894336632367237,0.18980196326741067,71,🧕🏾,Emoji Mixture Madness
-0.07064278445042232,0.20775444894344056,71,🧕🏼,Emoji Mixture Madness
-0.05051274591164502,0.2181570054446287,71,🧕🏽,Emoji Mixture Madness
0.10110600933154362,-0.121992540013538,47,👰‍♀️,Diverse Characters and Roles
0.09877475413087053,-0.0992872602906984,47,👰‍♀,Diverse Characters and Roles
0.1526507816134694,-0.13366116164681158,47,👰🏿‍♀️,Diverse Characters and Roles
